AQSID,DataSource,GMTOffset,LocalTimeString,OZONE,OZONE_AQI,OZONE_AQI_LABEL,OZONE_AQI_SORT,OZONE_Measured,OZONE_Unit,SiteName,Status,ValidTime,ObjectId,MonitorType,x,y
000020104,Canada-Prince Edward Island1,-4,2024-10-24 22:00:00 GMT-4,25,22,22,22,1,PPB,CHARLOTTETOWN,Active,1729821600000,628435117,Permanent,-7027666.245473837,5818989.7270278875
261390005,"Michigan Department of Environment, Great Lakes, and Energy",-5,2024-10-24 21:00:00 GMT-5,5,18,18,18,1,PPB,JENISON,Active,1729821600000,628435118,Permanent,-9557089.756537776,5295912.541764825
260270003,"Michigan Department of Environment, Great Lakes, and Energy",-5,2024-10-24 21:00:00 GMT-5,32,30,30,30,1,PPB,CASSOPOLIS,Active,1729821600000,628435119,Permanent,-9573665.451355875,5145353.636439706
370630015,North Carolina DEQ - Division of Air Quality,-5,2024-10-24 21:00:00 GMT-5,3,10,10,10,1,PPB,Durham Armory,Active,1729821600000,628435121,Permanent,-8783557.220373617,4305156.877204752
210470006,Kentucky DEP,-5,2024-10-24 21:00:00 GMT-5,,39,39,39,1,,Hopkinsville,Active,1729821600000,628435135,Permanent,-9720819.57679143,4426801.447846166
391550013,Ohio EPA-DAPC,-5,2024-10-24 21:00:00 GMT-5,18,21,21,21,1,PPB,Kinsman Maintenance,Active,1729821600000,628435140,Permanent,-8971060.765039556,5079635.503722053
80011G001,Secretaría de Medio Ambiente y Ordenamiento Territorial,-6,2024-10-24 20:00:00 GMT-6,,30,30,30,1,,Estación Seguridad Pública,Active,1729821600000,628435147,Permanent,-11222775.765060497,2334534.840016722
371139991,EPA Office of Atmospheric Protection,-5,2024-10-24 21:00:00 GMT-5,,32,32,32,1,,Coweeta,Active,1729821600000,628435154,Permanent,-9287451.90857729,4172146.6939219013
371239991,EPA Office of Atmospheric Protection,-5,2024-10-24 21:00:00 GMT-5,,46,46,46,1,,Candor,Active,1729821600000,628435155,Permanent,-8887748.144934963,4199270.480659649
370210030,North Carolina DEQ - Division of Air Quality,-5,2024-10-24 21:00:00 GMT-5,30,27,27,27,1,PPB,BNTCR,Active,1729821600000,628435157,Permanent,-9194989.939524397,4232038.46239887
124000055502,Canadian Air and Precipitation Monitoring Network,-5,2024-10-24 21:00:00 GMT-5,21,19,19,19,1,PPB,Frelighsburg Site B,Active,1729821600000,628435160,Permanent,-8110529.93175013,5627973.681868135
CC0090120,Alberta Environmental Monitoring and Reporting Agency (AEMERA),-7,2024-10-24 19:00:00 GMT-7,,,ND,-999,1,,Edmonton South,Active,1729821600000,628435163,Permanent,-12647129.800463682,7076549.305982999
80011G002,Secretaría de Medio Ambiente y Ordenamiento Territorial,-6,2024-10-24 20:00:00 GMT-6,,29,29,29,1,,Estación Tecnológico,Active,1729821600000,628435165,Permanent,-11221791.700761883,2337757.53743126
080050006,Colorado Department of Public Health and Environment,-7,2024-10-24 19:00:00 GMT-7,52,49,49,49,1,PPB,Aurora East,Active,1729821600000,628435167,Permanent,-11640574.623250764,4813554.378499704
482570005,Texas Commission on Environmental Quality,-6,2024-10-24 20:00:00 GMT-6,52,49,49,49,1,PPB,Kaufman C71,Active,1729821600000,628435176,Permanent,-10722015.054481126,3837706.3102279385
350490021,New Mexico Air Quality Bureau,-7,2024-10-24 19:00:00 GMT-7,33,25,25,25,1,PPB,Santa Fe Airport,Active,1729821600000,628435183,Permanent,-11808738.187503222,4248431.761907551
230050029,Maine Dept. of Environmental Protection,-5,2024-10-24 21:00:00 GMT-5,22,19,19,19,1,PPB,Portland - Deering Oaks,Active,1729821600000,628435184,Permanent,-7822305.625009345,5413014.4385377765
CC0010901,Newfoundland & Labrador DEC,-3.5,2024-10-24 22:30:00 GMT-3.5,,,ND,-999,1,,Marystown/Burin,Active,1729821600000,628435186,Permanent,-6144671.250261818,5958246.917994047
CC0091301,Alberta Environmental Monitoring and Reporting Agency (AEMERA),-7,2024-10-24 19:00:00 GMT-7,,,ND,-999,1,,Tomahawk,Active,1729821600000,628435187,Permanent,-12822958.93617166,7051733.327628526
120972002,Florida Dept. of Environmental Protection,-5,2024-10-24 21:00:00 GMT-5,,28,28,28,1,,Osceola Co. Fire Station - Four Corners,Active,1729821600000,628435189,Permanent,-9087755.874043237,3292894.600257181
060893003,National Park Service,-8,2024-10-24 18:00:00 GMT-8,,,ND,-999,1,,Lassen Volcanic NP,Active,1729821600000,628435194,Permanent,-13533822.940479346,4944770.6601096
191130033,Linn Co. Public Health ,-6,2024-10-24 20:00:00 GMT-6,35,31,31,31,1,PPB,COGGON,Active,1729821600000,628435198,Permanent,-10188727.901886871,5203105.079504506
170314201,Illinois EPA,-6,2024-10-24 20:00:00 GMT-6,18,21,21,21,1,PPB,NORTHBRK,Active,1729821600000,628435201,Permanent,-9773784.499954944,5182063.965388963
CC0091501,Alberta Environmental Monitoring and Reporting Agency (AEMERA),-7,2024-10-24 19:00:00 GMT-7,,31,31,31,1,,Beaverlodge,Active,1729821600000,628435208,Permanent,-13291179.846397247,7400077.029477306
220330009,Louisiana Department of Environmental Quality,-6,2024-10-24 20:00:00 GMT-6,23,30,30,30,1,PPB,Capitol,Active,1729821600000,628435213,Permanent,-10149766.080109226,3563100.7757253842
330074002,New Hampshire Dept. of Environmental Services,-5,2024-10-24 21:00:00 GMT-5,,,ND,-999,1,,Mt. Washington base,Active,1729821600000,628435222,Permanent,-7927911.3089791825,5513250.8029852705
511630003,Virginia Dept. of Environmental Quality,-5,2024-10-24 21:00:00 GMT-5,,29,29,29,1,,NATBRIDGE,Active,1729821600000,628435226,Permanent,-8851302.143649245,4526821.6256891135
320311005,Northern Nevada Public Health Air Quality Management Division,-8,2024-10-24 18:00:00 GMT-8,32,32,32,32,1,PPB,Sparks,Active,1729821600000,628435229,Permanent,-13330148.792622304,4799452.578600683
490210005,Utah Department of Environmental Quality,-7,2024-10-24 19:00:00 GMT-7,,33,33,33,1,,Enoch,Active,1729821600000,628435230,Permanent,-12585283.363046719,4543809.439880078
124000100141,Metro Vancouver,-8,2024-10-24 18:00:00 GMT-8,17,14,14,14,1,PPB,Vancouver-Clark Drive,Active,1729821600000,628435235,Permanent,-13700959.248470765,6319143.123435316
551199991,EPA Office of Atmospheric Protection,-6,2024-10-24 20:00:00 GMT-6,,35,35,35,1,,Perkinstown,Active,1729821600000,628435237,Permanent,-10085200.775449127,5654105.280024282
482311006,Texas Commission on Environmental Quality,-6,2024-10-24 20:00:00 GMT-6,46,41,41,41,1,PPB,Greenville C1006/198,Active,1729821600000,628435241,Permanent,-10699535.307829825,3915640.0459417393
000063301,Ontario Ministry of the Environment,-5,2024-10-24 21:00:00 GMT-5,,19,19,19,1,,Dorset,Active,1729821600000,628435242,Permanent,-8786775.13289398,5656898.843209466
060450008,Mendocino County AQMD,-8,2024-10-24 18:00:00 GMT-8,35,33,33,33,1,PPB,Ukiah District Office,Active,1729821600000,628435247,Permanent,-13714894.66760623,4742568.124667892
080310002,Colorado Department of Public Health and Environment,-7,2024-10-24 19:00:00 GMT-7,47,35,35,35,1,PPB,Denver - CAMP - 2105 Broadway,Active,1729821600000,628435250,Permanent,-11687121.42117259,4829838.313657892
000055702,Canada-Quebec1,-5,2024-10-24 21:00:00 GMT-5,21,20,20,20,1,PPB,Lévis - Parc Georges Maranda,Active,1729821600000,628435253,Permanent,-7922423.369402563,5909876.902415223
100031013,Delaware Dept. of Natural Resources and Environment,-5,2024-10-24 21:00:00 GMT-5,31,30,30,30,1,PPB,BELLFNT2,Active,1729821600000,628435257,Permanent,-8404219.5802109,4833138.643293394
CC0092801,Alberta Environmental Monitoring and Reporting Agency (AEMERA),-7,2024-10-24 19:00:00 GMT-7,,32,32,32,1,,Drayton Valley,Active,1729821600000,628435259,Permanent,-12799882.405730212,7023796.098113021
391730003,Ohio EPA-DAPC,-5,2024-10-24 21:00:00 GMT-5,19,19,19,19,1,PPB,Bowling Green,Active,1729821600000,628435261,Permanent,-9307545.521943439,5068210.744273766
220511001,Louisiana Department of Environmental Quality,-6,2024-10-24 20:00:00 GMT-6,20,19,19,19,1,PPB,Kenner,Active,1729821600000,628435267,Permanent,-10049122.128483027,3508833.960025412
340230011,New Jersey Dept. of Environmental Protection,-5,2024-10-24 21:00:00 GMT-5,27,24,24,24,1,PPB,Rutgers University,Active,1729821600000,628435268,Permanent,-8285446.915550544,4933334.229884713
040133003,Maricopa County Air Quality Department,-7,2024-10-24 19:00:00 GMT-7,27,34,34,34,1,PPB,South Scottsdale,Active,1729821600000,628435269,Permanent,-12458565.715008955,3959150.588952363
840060610003,Placer County APCD,-8,2024-10-24 18:00:00 GMT-8,43,44,44,44,1,PPB,Auburn,Active,1729821600000,628435277,Permanent,-13480744.694074204,4712462.467715646
840040059999,National Park Service,-7,2024-10-24 19:00:00 GMT-7,,43,43,43,1,,Grand Canyon ozone bench,Active,1729821600000,628435280,Permanent,-12479697.271307262,4308941.563743627
482450628,Texas Commission on Environmental Quality,-6,2024-10-24 20:00:00 GMT-6,,,ND,-999,1,,SETRPC Port Arthur C628,Active,1729821600000,628435285,Permanent,-10459022.757482018,3486208.6285953205
060798005,San Luis Obispo County APCD,-8,2024-10-24 18:00:00 GMT-8,55,49,49,49,1,PPB,Redhills,Active,1729821600000,628435286,Permanent,-13384091.546192946,4251699.668072664
060711001,National Park Service,-8,2024-10-24 18:00:00 GMT-8,,,ND,-999,1,,Mojave NPr,Active,1729821600000,628435292,Permanent,-12888203.623684067,4177737.3118004655
840482091629,Capital Area Council of Governments,-6,2024-10-24 20:00:00 GMT-6,,,ND,-999,1,,CAPCOG TAYLOR MURPHY PARK C1629,Active,1729821600000,628435295,Permanent,-10844350.944722285,3578213.397394017
060650016,South Coast AQMD,-8,2024-10-24 18:00:00 GMT-8,52,45,45,45,1,PPB,Temecula (Lake Skinner),Active,1729821600000,628435301,Permanent,-13032417.35608981,3972958.8406799515
840060731026,San Diego APCD,-8,2024-10-24 18:00:00 GMT-8,28,30,30,30,1,PPB,San Diego - Sherman Elementary School,Active,1729821600000,628435302,Permanent,-13040261.81796703,3856897.6905904864
201910002,Kansas Dept. of Health and Environment,-6,2024-10-24 20:00:00 GMT-6,28,30,30,30,1,PPB,PECK,Active,1729821600000,628435303,Permanent,-10838778.068374192,4505790.614350889
390890008,Ohio EPA-DAPC,-5,2024-10-24 21:00:00 GMT-5,20,21,21,21,1,PPB,Reynoldsburg,Active,1729821600000,628435308,Permanent,-9212675.823624179,4859328.914248703
420590002,Pennsylvania Dept. of Environmental Protection,-5,2024-10-24 21:00:00 GMT-5,,,ND,-999,1,,Holbrook,Active,1729821600000,628435311,Permanent,-8937808.519944698,4839819.543196222
530730005,Washington Department of Ecology,-8,2024-10-24 18:00:00 GMT-8,,21,21,21,1,,Custer-Loomis (SO-AQS),Active,1729821600000,628435312,Permanent,-13642693.179836184,6266500.182274183
800140006,Sistema de Monitoreo Atmosferico de Jalisco,-6,2024-10-24 20:00:00 GMT-6,,,ND,-999,1,,Las Pintas,Active,1729821600000,628435313,Permanent,-11502241.008987704,2341471.6409554444
511479991,EPA Office of Atmospheric Protection,-5,2024-10-24 21:00:00 GMT-5,,23,23,23,1,,Prince Edward,Active,1729821600000,628435314,Permanent,-8717429.324021254,4462829.159340537
390970007,Ohio EPA-DAPC,-5,2024-10-24 21:00:00 GMT-5,26,27,27,27,1,PPB,London,Active,1729821600000,628435322,Permanent,-9292512.492628753,4835210.197966266
000082001,Canadian Air and Precipitation Monitoring Network,-6,2024-10-24 20:00:00 GMT-6,29,26,26,26,1,PPB,Pinehouse Lake,Active,1729821600000,628435333,Permanent,-11880201.96100778,7460171.435548355
GZ1010001,U.S. Department of State China - Guangzhou,8,2024-10-25 10:00:00 GMT+8,53,46,46,46,1,PPB,Guangzhou,Active,1729821600000,628435334,Permanent,12614511.853827365,2646147.930802587
124CC0090809,Alberta Environmental Monitoring and Reporting Agency (AEMERA),-7,2024-10-24 19:00:00 GMT-7,,,ND,-999,1,,Conklin East,Active,1729821600000,628435335,Permanent,-12365243.468931213,7485568.632122151
CC0010501,Newfoundland & Labrador DEC,-3.5,2024-10-24 22:30:00 GMT-3.5,,,ND,-999,1,,Grand Falls Windsor,Active,1729821600000,628435338,Permanent,-6196009.461706369,6262477.10924931
170650002,Illinois EPA,-6,2024-10-24 20:00:00 GMT-6,26,31,31,31,1,PPB,KNIGHT_P,Active,1729821600000,628435341,Permanent,-9865689.87155387,4591992.307396278
191130040,Linn Co. Public Health ,-6,2024-10-24 20:00:00 GMT-6,,29,29,29,1,,PUBLIC HEALTH,Active,1729821600000,628435346,Permanent,-10206639.207955508,5157489.85578726
010736002,Jefferson County Department of Health,-6,2024-10-24 20:00:00 GMT-6,25,23,23,23,1,PPB,TARRANT,Active,1729821600000,628435347,Permanent,-9659626.36214644,3972317.6003025337
211850004,Kentucky DEP,-5,2024-10-24 21:00:00 GMT-5,20,25,25,25,1,PPB,BUCKNER,Active,1729821600000,628435357,Permanent,-9511504.647696912,4635888.666505155
060270101,National Park Service,-8,2024-10-24 18:00:00 GMT-8,,39,39,39,1,,Death Valley NP,Active,1729821600000,628435361,Permanent,-13007470.992161509,4370914.618288447
320030540,Clark County Department of Environment and Sustainability ,-8,2024-10-24 18:00:00 GMT-8,23,22,22,22,1,PPB,Jerome Mack,Active,1729821600000,628435364,Permanent,-12810506.960570505,4320160.754707591
484393011,Texas Commission on Environmental Quality,-6,2024-10-24 20:00:00 GMT-6,35,37,37,37,1,PPB,Arlington Municipal Airport C61,Active,1729821600000,628435365,Permanent,-10807853.51383182,3849705.783875903
560370200,Wyoming Department of Environmental Quality,-7,2024-10-24 19:00:00 GMT-7,,31,31,31,1,,Wamsutter,Active,1729821600000,628435366,Permanent,-12025198.93735074,5112836.972387527
320038000,Quality Review and Exchange System for Tribes (QREST),-8,2024-10-24 18:00:00 GMT-8,,,ND,-999,1,,Las Vegas Paiute,Active,1729821600000,628435368,Permanent,-12841971.08068475,4349963.40704012
380150003,North Dakota Department of Environmental Quality,-6,2024-10-24 20:00:00 GMT-6,34,32,32,32,1,PPB,Bismarck Residential,Active,1729821600000,628435370,Permanent,-11217453.580205671,5913605.059775688
840060199999,Forest Service,-8,2024-10-24 18:00:00 GMT-8,43,44,44,44,1,PPB,Pinehurst,Active,1729821600000,628435378,Permanent,-13249123.342775548,4396983.9961885465
120118002,Broward County Natural Resources Division,-5,2024-10-24 21:00:00 GMT-5,37,30,30,30,1,PPB,DANIA_BEACH,Active,1729821600000,628435380,Permanent,-8917960.254736258,3009785.8945871806
421330011,Pennsylvania Dept. of Environmental Protection,-5,2024-10-24 21:00:00 GMT-5,30,25,25,25,1,PPB,York DW,Active,1729821600000,628435381,Permanent,-8511699.773086203,4845734.685512158
80011G012,Secretaría de Medio Ambiente y Ordenamiento Territorial,-6,2024-10-24 20:00:00 GMT-6,,28,28,28,1,,Estación Nativitas,Active,1729821600000,628435387,Permanent,-11264223.351067556,2340111.5339083467
270495302,Minnesota Pollution Control Agency,-6,2024-10-24 20:00:00 GMT-6,22,25,25,25,1,PPB,Stanton,Active,1729821600000,628435388,Permanent,-10354192.970363012,5538762.750959581
210610501,National Park Service,-6,2024-10-24 20:00:00 GMT-6,,38,38,38,1,,Mammoth Cave NP,Active,1729821600000,628435389,Permanent,-9589962.624808012,4457438.113189877
170230001,Indiana Dept. of Environmental Management,-6,2024-10-24 20:00:00 GMT-6,15,23,23,23,1,PPB,West Union,Active,1729821600000,628435398,Permanent,-9759190.180753473,4751920.191698437
490071003,Utah Department of Environmental Quality,-7,2024-10-24 19:00:00 GMT-7,,58,58,58,1,,P2,Active,1729821600000,628435400,Permanent,-12330859.661212442,4807377.429891066
560391011,National Park Service,-7,2024-10-24 19:00:00 GMT-7,,31,31,31,1,,Yellowstone NP,Active,1729821600000,628435402,Permanent,-12289738.575271878,5552469.56678407
