AQSID,DataSource,GMTOffset,LocalTimeString,OZONE,OZONEPM_AQI,OZONEPM_AQI_LABEL,OZONEPM_AQI_SORT,OZONE_AQI,OZONE_Measured,OZONE_Unit,PM10,PM10_AQI,PM10_Measured,PM10_Unit,PM25,PM25_AQI,PM25_Measured,PM25_Unit,SiteName,Status,ValidTime,ObjectId,MonitorType,x,y
450370001,South Carolina DES,-5,2024-11-08 18:00:00 GMT-5,9,31,31,31,14,1,PPB,,,0,,6.3,31,1,UG/M3,Trenton,Active,1731106800000,632835276,Permanent,-9111901.071596297,3993903.419454888
840390950026,Ohio EPA-DAPC,-5,2024-11-08 18:00:00 GMT-5,,28,28,28,,0,,,,0,,5.7,28,1,UG/M3,RAPS,Active,1731106800000,632835277,Permanent,-9311013.791998593,5104311.038916857
450410003,South Carolina DES,-5,2024-11-08 18:00:00 GMT-5,,57,57,57,,0,,,,0,,15.5,57,1,UG/M3,Williams Middle School,Active,1731106800000,632835278,Permanent,-8879655.217954291,4057613.7062372165
840390990015,Ohio EPA-DAPC,-5,2024-11-08 18:00:00 GMT-5,,21,21,21,,1,,12,10,1,UG/M3,4.3,21,1,UG/M3,Youngstown State,Active,1731106800000,632835279,Permanent,-8976867.857596276,5028016.12263008
840391450015,Ohio EPA-DAPC,-5,2024-11-08 18:00:00 GMT-5,,24,24,24,,0,,17,11,1,UG/M3,4.7,24,1,UG/M3,East Haverhill,Active,1731106800000,632835281,Permanent,-9218007.470635721,4663461.955317757
450450015,South Carolina DES,-5,2024-11-08 18:00:00 GMT-5,,40,40,40,,0,,15,14,1,UG/M3,6.7,40,1,UG/M3,Greenville-ESC,Active,1731106800000,632835283,Permanent,-9174350.971972851,4142687.824303965
840391510017,Ohio EPA-DAPC,-5,2024-11-08 18:00:00 GMT-5,,26,26,26,,0,,11,10,1,UG/M3,5.2,26,1,UG/M3,Canton Fire St8,Active,1731106800000,632835284,Permanent,-9060755.665509801,4980945.831883901
450450016,South Carolina DES,-5,2024-11-08 18:00:00 GMT-5,26,31,31,31,31,1,PPB,,,0,,,,0,,Hillcrest,Active,1731106800000,632835285,Permanent,-9156773.847015575,4130202.8372269096
840391530026,Ohio EPA-DAPC,-5,2024-11-08 18:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,North HS,Active,1731106800000,632835286,Permanent,-9072121.385519793,5027550.168076785
840400871074,Oklahoma Department of Environmental Quality,-6,2024-11-08 17:00:00 GMT-6,15,14,14,14,14,1,PPB,,,0,,,,0,,Kessler,Active,1731106800000,632835290,Permanent,-10856183.204718191,4161800.227326885
450510008,South Carolina DES,-5,2024-11-08 18:00:00 GMT-5,,36,36,36,,0,,,,0,,6.3,36,1,UG/M3,Coastal Carolina,Active,1731106800000,632835291,Permanent,-8793582.987672932,4002045.4042406394
324GN1010001,U.S. Department of State Guinea - Conakry,0,2024-11-08 23:00:00 GMT+0,,,ND,-999,,0,,,,0,,,,1,,Conakry,Active,1731106800000,632835294,Permanent,-1517997.1042533957,1073149.4968220855
325100020,Nevada Division of Environmental Protection,-8,2024-11-08 15:00:00 GMT-8,40,31,31,31,31,1,PPB,,,0,,2,17,1,UG/M3,CC_Armory,Active,1731106800000,632835296,Permanent,-13332335.664018936,4742434.779184124
840410030014,Oregon Dept. of Environmental Quality,-8,2024-11-08 15:00:00 GMT-8,,62,62,62,,0,,,,0,,,62,1,,Corvallis EPA Office,Active,1731106800000,632835300,Permanent,-13724881.250444785,5553423.110170468
330050007,New Hampshire Dept. of Environmental Services,-5,2024-11-08 18:00:00 GMT-5,30,25,25,25,25,1,PPB,,,0,,3.7,21,1,UG/M3,Keene,Active,1731106800000,632835301,Permanent,-8045319.196682411,5301402.406947522
840410050011,Oregon Dept. of Environmental Quality,-8,2024-11-08 15:00:00 GMT-8,,59,59,59,,0,,,,0,,,59,1,,Estacada Clackamas River Elementary School,Active,1731106800000,632835303,Permanent,-13618005.633723978,5667515.762957156
330074002,New Hampshire Dept. of Environmental Services,-5,2024-11-08 18:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,Mt. Washington base,Active,1731106800000,632835304,Permanent,-7927911.3089791825,5513250.8029852705
840410110003,Oregon Dept. of Environmental Quality,-8,2024-11-08 15:00:00 GMT-8,,60,60,60,,0,,,,0,,2.7,60,1,UG/M3,Coos Bay Marshfield HS,Active,1731106800000,632835306,Permanent,-13827979.796842977,5367323.306636419
330090010,New Hampshire Dept. of Environmental Services,-5,2024-11-08 18:00:00 GMT-5,24,28,28,28,28,1,PPB,,,0,,2.5,16,1,UG/M3,Lebanon,Active,1731106800000,632835307,Permanent,-8049456.608196725,5408300.48383752
840410150002,Oregon Dept. of Environmental Quality,-8,2024-11-08 15:00:00 GMT-8,,19,19,19,,0,,,,0,,,19,1,,Brookings CPFA,Active,1731106800000,632835308,Permanent,-13834426.531193795,5169161.321604382
840410170115,Oregon Dept. of Environmental Quality,-8,2024-11-08 15:00:00 GMT-8,,21,21,21,,0,,,,0,,4.1,21,1,UG/M3,Bend Ponderosa Elementary School,Active,1731106800000,632835310,Permanent,-13499994.950978102,5479941.387771845
450790007,South Carolina DES,-5,2024-11-08 18:00:00 GMT-5,17,33,33,33,19,1,PPB,,,0,,5.7,33,1,UG/M3,Parklane,Active,1731106800000,632835311,Permanent,-9012670.43222521,4041417.3471997455
840410170116,Oregon Dept. of Environmental Quality,-8,2024-11-08 15:00:00 GMT-8,,31,31,31,,0,,,,0,,5.9,31,1,UG/M3,Bend Pine Ridge Elementary School,Active,1731106800000,632835312,Permanent,-13506501.129937008,5469200.802820705
840410170117,Oregon Dept. of Environmental Quality,-8,2024-11-08 15:00:00 GMT-8,,54,54,54,,0,,,,0,,11.1,54,1,UG/M3,Sunriver Three Rivers School,Active,1731106800000,632835314,Permanent,-13517998.6522241,5445185.1672182325
450790021,South Carolina DES,-5,2024-11-08 18:00:00 GMT-5,,,ND,-999,,1,,,,0,,,,0,,Congaree Bluff,Active,1731106800000,632835315,Permanent,-8992510.583762038,4003947.9530448774
